first_name,last_name,age,latitude,longitude,sourced_2024,sourced_2025,gender,fund
Jillian,Greenfelder,42,-0.897876,37.283594,FALSE,FALSE,female,FUND1
Raina,Kuhic,65,-1.455312,37.531869,FALSE,TRUE,female,FUND3
Clarissa,Labadie,74,2.949849,38.170484,FALSE,TRUE,female,FUND2
Germaine,Okuneva,72,-1.286577,37.198083,FALSE,FALSE,male,FUND1
Gerhard,Leuschke,71,3.001377,37.667089,FALSE,FALSE,female,FUND1
Erin,Schmitt,61,-0.336592,37.022226,FALSE,FALSE,female,FUND3
Sid,McLaughlin,51,-0.790723,38.081311,TRUE,TRUE,male,FUND3
Aaron,Wisozk,73,3.294235,37.999786,FALSE,TRUE,male,FUND2
Chadd,Schmitt,66,2.116612,37.217219,FALSE,TRUE,male,FUND2
Tyson,Mertz,39,3.185368,37.368533,FALSE,TRUE,female,FUND1
Verner,Ferry,63,1.077445,37.053696,FALSE,TRUE,male,FUND2
Claire,Witting,51,-1.419949,36.535109,TRUE,TRUE,female,FUND1
Stanley,Stiedemann,28,-0.552452,37.311006,TRUE,FALSE,female,FUND3
Alisa,Botsford,70,2.816488,37.96558,TRUE,FALSE,male,FUND3
Jimmie,Wilderman,58,-1.574313,36.938019,TRUE,FALSE,female,FUND3
Xavier,Hermiston,72,0.509925,36.16898,TRUE,FALSE,female,FUND1
Darby,Zboncak,44,-0.456063,38.095731,FALSE,FALSE,female,FUND2
Kyla,Kerluke,39,1.410169,37.893238,TRUE,FALSE,female,FUND3
Ahmed,Koelpin,80,1.113848,38.198329,FALSE,FALSE,female,FUND1
Brian,Hahn,58,-1.231522,37.047328,TRUE,FALSE,female,FUND1
Wallace,Schulist,54,-0.877578,37.77534,TRUE,FALSE,female,FUND1
Jaden,Ortiz,23,0.330218,38.13139,TRUE,TRUE,male,FUND3
Lucie,Lockman,67,0.474019,37.46762,TRUE,TRUE,male,FUND1
Jaquan,Grimes,69,0.641759,37.15154,FALSE,FALSE,male,FUND3
Baylee,Heidenreich,57,-0.968952,37.76409,FALSE,TRUE,female,FUND3
Elenor,Keebler,48,-0.106253,36.723153,FALSE,TRUE,male,FUND2
Justus,Fritsch,26,-1.386945,36.455264,FALSE,FALSE,female,FUND1
Liam,Tremblay,30,0.67526,37.368191,FALSE,FALSE,male,FUND3
Isai,Kutch,22,0.900822,36.412163,TRUE,FALSE,female,FUND1
Coralie,Sporer,78,-1.109872,38.009057,TRUE,TRUE,female,FUND2
Jacklyn,Tillman,65,2.437603,36.271183,FALSE,FALSE,male,FUND3
Laury,Barrows,24,0.253508,37.842463,FALSE,FALSE,female,FUND1
Audrey,Pfannerstill,32,-0.903174,38.294849,TRUE,TRUE,female,FUND3
Michele,Rosenbaum,60,1.755997,36.547714,FALSE,FALSE,male,FUND1
Queen,Bins,64,0.828172,37.195284,FALSE,TRUE,male,FUND2
Kasandra,Hansen,56,0.686123,37.742954,FALSE,TRUE,female,FUND2
Annamarie,Ebert,32,0.31558,37.451658,FALSE,TRUE,female,FUND1
Melissa,Lesch,39,1.523799,37.590389,FALSE,TRUE,male,FUND1
Margaretta,Romaguera,35,-1.502639,37.55285,TRUE,FALSE,female,FUND1
Phyllis,Leannon,31,2.465385,36.164904,TRUE,FALSE,male,FUND3
Dino,Ziemann,29,-0.480152,37.679982,TRUE,FALSE,male,FUND1
Thalia,Stark,58,3.199481,37.377087,TRUE,FALSE,female,FUND2
Miguel,Halvorson,77,0.910247,36.738868,FALSE,TRUE,female,FUND3
Rex,West,66,2.692631,37.58923,FALSE,FALSE,male,FUND3
Elissa,Gerhold,23,-0.06748,37.93075,FALSE,FALSE,female,FUND3
Niko,Hoppe,26,-1.046781,36.688335,TRUE,TRUE,female,FUND3
Peyton,Padberg,71,1.524494,36.487122,FALSE,TRUE,male,FUND2
Kelsie,Mohr,28,2.93576,36.390848,FALSE,TRUE,male,FUND2
Lavonne,Purdy,80,0.955894,37.731373,FALSE,TRUE,female,FUND2
Vito,Kuhic,50,0.32834,37.686982,FALSE,FALSE,male,FUND3
Sofia,Denesik,57,-0.119547,37.130885,FALSE,TRUE,male,FUND3
Triston,Bradtke,28,2.01789,36.869156,TRUE,TRUE,male,FUND2
Chanel,Stokes,64,0.690998,37.81479,TRUE,FALSE,female,FUND3
Gerald,Cronin,36,-0.370107,37.423266,TRUE,FALSE,female,FUND2
Marilie,Breitenberg,47,-0.935954,36.337193,FALSE,FALSE,male,FUND3
Margie,Adams,20,-0.004805,36.610343,FALSE,FALSE,male,FUND3
Bryce,Carroll,78,-1.151959,37.57725,FALSE,TRUE,male,FUND2
Kendra,Toy,21,-0.817497,36.559533,TRUE,FALSE,male,FUND3
Eleazar,Kuhlman,42,-1.052893,38.430343,FALSE,FALSE,female,FUND1
Rebeka,Stokes,57,-0.483096,37.318302,TRUE,FALSE,male,FUND3
Gavin,Kovacek,31,2.566775,36.528308,FALSE,TRUE,female,FUND2
Zoe,Dickinson-Herman,56,0.682709,36.912053,FALSE,TRUE,female,FUND2
Dale,Franecki,25,1.67732,38.366097,TRUE,FALSE,male,FUND3
Krystina,Kub,67,-0.015944,36.310813,TRUE,FALSE,female,FUND1
Richmond,Fritsch,71,2.274474,37.543006,TRUE,TRUE,female,FUND3
Fritz,Willms,24,-0.358312,37.169328,FALSE,TRUE,female,FUND2
Wade,Lockman,63,1.456557,38.144783,TRUE,FALSE,female,FUND3
Hans,Rippin,69,-1.612841,38.010915,FALSE,FALSE,male,FUND2
Eloisa,Halvorson,71,-1.085286,37.755228,TRUE,FALSE,male,FUND1
Markus,Prosacco,29,-0.756069,37.437871,FALSE,FALSE,female,FUND2
Wayne,Terry,53,-0.962049,37.85075,TRUE,FALSE,female,FUND2
Bethel,Satterfield,42,1.169219,37.66978,FALSE,FALSE,female,FUND2
Earline,Considine,33,-1.396811,36.488721,FALSE,FALSE,female,FUND3
Jayden,Emard,27,1.024699,38.000778,TRUE,TRUE,male,FUND2
Lavon,Turner,76,0.415146,36.956305,FALSE,TRUE,male,FUND3
Robbie,Hegmann,69,0.209736,38.218888,TRUE,TRUE,male,FUND2
Orville,Schumm,32,-0.204908,37.041613,FALSE,FALSE,female,FUND3
Fannie,Hirthe,56,-0.795186,37.286079,TRUE,TRUE,male,FUND3
Betty,Senger,43,1.987365,37.524524,TRUE,FALSE,male,FUND2
Westley,Gleichner,52,1.469297,37.332106,TRUE,FALSE,female,FUND2
Nathen,Fritsch,61,-0.617365,37.357791,TRUE,TRUE,male,FUND1
Joelle,Jacobson,37,-1.43654,37.481297,FALSE,FALSE,female,FUND1
Adaline,Kerluke,69,0.488596,36.383626,FALSE,TRUE,female,FUND1
Hayley,Marquardt,38,-0.802513,36.17152,TRUE,FALSE,female,FUND1
Adam,Bradtke,52,0.879185,37.022203,FALSE,FALSE,female,FUND3
Carmen,Sawayn,77,2.177649,37.851909,TRUE,TRUE,female,FUND3
Yasmin,Rodriguez,23,3.25756,36.449447,TRUE,FALSE,female,FUND1
Isaias,Abbott,38,0.002458,36.798635,TRUE,TRUE,male,FUND1
Carmela,Johnston,37,1.258802,37.782035,TRUE,TRUE,female,FUND1
Wilber,Cummerata,65,2.671417,36.737479,TRUE,TRUE,male,FUND1
Estevan,Roberts,32,2.649151,37.307472,FALSE,FALSE,female,FUND2
Alana,Hane,60,2.180714,36.397563,FALSE,FALSE,female,FUND2
Imani,Cremin,64,2.918646,38.223038,FALSE,FALSE,male,FUND1
Armando,Bayer,70,-1.199024,37.335956,FALSE,FALSE,male,FUND3
Charlene,Kautzer,75,-0.689187,37.521765,FALSE,TRUE,female,FUND1
Cleveland,Howe,50,0.900235,37.404014,FALSE,FALSE,female,FUND1
Hudson,Wolff,78,-1.04178,37.315257,TRUE,FALSE,male,FUND1
Alejandrin,Kemmer,77,-0.056523,36.663014,FALSE,FALSE,female,FUND3
Boyd,Hane,29,3.066943,38.09015,FALSE,TRUE,male,FUND1
Favian,Bernhard,80,-1.556361,37.524135,TRUE,FALSE,female,FUND1
Octavia,Boyer,74,-0.685193,38.08998,FALSE,TRUE,female,FUND1
Loyce,Littel,68,1.647505,36.293669,FALSE,TRUE,female,FUND2
Adele,Douglas,71,0.400522,38.026497,TRUE,TRUE,female,FUND2
Beverly,Steuber,22,-0.100133,37.302965,FALSE,FALSE,female,FUND3
Rosalyn,Mayer,28,-1.447172,36.810066,FALSE,TRUE,male,FUND2
Leonard,Schulist,62,-1.547683,36.677059,TRUE,TRUE,male,FUND1
Ilene,Ankunding,61,1.09242,37.923154,FALSE,FALSE,male,FUND2
Joyce,Jacobs,33,-0.475088,38.159482,FALSE,TRUE,male,FUND3
Keaton,Hackett,76,-0.972518,38.306037,FALSE,FALSE,male,FUND1
Tremayne,Hauck,43,1.376542,38.027994,TRUE,TRUE,female,FUND2
Ibrahim,Ullrich,26,2.079777,36.673862,TRUE,FALSE,female,FUND2
Glenda,Volkman,76,0.87712,38.195747,TRUE,TRUE,male,FUND1
Belle,Hirthe,77,-1.472329,38.313828,FALSE,TRUE,female,FUND1
Amie,Auer,44,0.042249,36.8015,FALSE,FALSE,female,FUND3
Mellie,Hoeger,78,3.041733,37.808581,TRUE,FALSE,male,FUND1
Irwin,Daniel-Veum,21,2.057168,37.376395,FALSE,TRUE,male,FUND3
Autumn,Schimmel,37,-1.499465,37.505901,TRUE,TRUE,female,FUND2
Maryam,Walter,75,0.14624,37.708158,FALSE,FALSE,female,FUND2
Conor,Schultz,20,-0.949085,36.948438,FALSE,FALSE,male,FUND1
Reina,Stamm-Langworth,35,3.065326,37.47226,FALSE,FALSE,male,FUND3
Roy,Beahan,74,2.479527,37.588814,FALSE,TRUE,male,FUND3
Favian,Schinner,32,0.450696,36.243258,FALSE,TRUE,female,FUND2
Ross,Cremin,39,2.182607,38.28677,TRUE,TRUE,male,FUND3
Jared,Hintz,30,0.838503,37.091832,FALSE,TRUE,female,FUND1
Cortney,Effertz,55,-1.305991,37.033468,FALSE,TRUE,male,FUND1
Sigrid,Bernier,71,2.961601,38.395292,TRUE,TRUE,male,FUND2
Elroy,Auer,63,3.290033,37.879149,TRUE,FALSE,male,FUND1
Yoshiko,Wiegand,25,0.097338,37.876418,TRUE,FALSE,female,FUND2
Delfina,Klocko,43,1.522864,36.665117,TRUE,FALSE,female,FUND2
Charley,Morar-Dach,76,3.214698,37.189037,FALSE,TRUE,female,FUND1
Moses,Kilback,69,0.782033,38.22788,TRUE,TRUE,male,FUND1
Rashad,Romaguera,43,2.475775,36.796167,FALSE,FALSE,male,FUND2
Antonina,Daniel,40,2.206245,38.328959,TRUE,FALSE,female,FUND2
Josue,Dooley-Keeling,51,-0.892348,37.519164,FALSE,FALSE,female,FUND3
Myrtice,Nolan,30,0.724343,38.151164,FALSE,FALSE,female,FUND2
Lemuel,Leffler,36,0.2735,36.862791,FALSE,FALSE,male,FUND3
Delfina,Wisozk,35,2.555096,37.245839,FALSE,FALSE,male,FUND2
Mckayla,Ebert,64,0.032811,37.717375,TRUE,FALSE,female,FUND3
Lelah,Yundt,49,-1.072791,37.810649,FALSE,FALSE,male,FUND2
Zoila,Russel,74,0.043667,37.503118,TRUE,FALSE,male,FUND1
Dallin,Miller,55,-0.465902,38.35442,FALSE,FALSE,male,FUND3
Brenda,Beier,55,1.550626,37.329638,TRUE,FALSE,female,FUND1
Shemar,Boyle,51,1.792959,38.299004,FALSE,TRUE,female,FUND2
Shanel,Ferry,27,0.974054,38.367594,FALSE,FALSE,female,FUND2
Jesse,Hilll,28,-1.234737,36.697077,TRUE,TRUE,male,FUND3
Pierce,Kshlerin-Will,79,1.952917,37.886113,FALSE,TRUE,female,FUND3
Amir,Hudson,25,0.706748,36.30469,TRUE,TRUE,female,FUND2
Gretchen,Strosin,45,0.757902,36.826824,TRUE,TRUE,female,FUND1
Price,Kovacek,21,-0.252999,37.574553,FALSE,TRUE,female,FUND1
Kade,Hagenes,51,0.288902,37.158272,FALSE,FALSE,female,FUND3
Kaleb,Von,66,0.317239,37.041744,FALSE,FALSE,female,FUND1
Darrion,Lemke,33,-0.305204,38.412063,TRUE,TRUE,female,FUND2
Chauncey,Rosenbaum,66,3.264993,38.157275,FALSE,FALSE,male,FUND2
Rigoberto,Kerluke,29,1.507397,37.838531,TRUE,FALSE,female,FUND1
Elenor,Schroeder,66,2.623542,36.254566,FALSE,TRUE,female,FUND3
Maximillian,Gusikowski,69,-0.90293,36.828412,FALSE,FALSE,male,FUND3
Jeramy,Wolf,65,1.361792,36.570827,TRUE,TRUE,male,FUND3
Brennan,Bernier,40,0.416849,37.318753,TRUE,FALSE,male,FUND2
Arlie,Greenholt,60,1.808006,37.195324,TRUE,FALSE,male,FUND1
Barney,Collins,75,-0.654978,36.444212,FALSE,TRUE,female,FUND3
Maegan,Leannon,44,-0.128294,36.730013,TRUE,FALSE,female,FUND3
Meaghan,Funk,74,2.254943,37.134302,TRUE,FALSE,male,FUND2
Joanie,Stanton,76,1.986726,38.311791,FALSE,TRUE,female,FUND1
Madisyn,Bogan,56,3.131104,36.858979,FALSE,FALSE,male,FUND3
Maudie,Jacobson,44,0.830398,36.859719,FALSE,TRUE,female,FUND3
Erling,Moore,58,-1.489601,37.545338,FALSE,FALSE,male,FUND2
Olin,Cummings,80,1.986311,36.820066,FALSE,TRUE,male,FUND3
Armani,Labadie,56,2.878644,36.794371,TRUE,FALSE,female,FUND2
Josefina,Hudson,38,3.077455,36.8682,TRUE,TRUE,female,FUND3
Dimitri,Ankunding,42,-0.882756,37.526167,FALSE,FALSE,male,FUND1
Kelvin,Deckow,36,-0.883976,36.76505,FALSE,TRUE,female,FUND1
Alyce,Casper,22,0.601056,37.961305,TRUE,TRUE,female,FUND3
Kaitlyn,Considine,48,0.450388,38.385922,TRUE,FALSE,male,FUND1
Audrey,Heidenreich,36,2.208061,38.123811,FALSE,FALSE,female,FUND1
Trisha,Batz,77,-1.435457,36.912497,FALSE,TRUE,male,FUND1
Tillman,Lind-McClure,22,3.14197,36.396642,TRUE,TRUE,male,FUND3
Reed,Keebler,51,2.607142,37.243536,TRUE,TRUE,female,FUND1
Josephine,Langworth,34,-0.69509,36.466576,TRUE,TRUE,male,FUND2
Kellen,Hegmann-Donnelly,30,2.053853,37.029896,TRUE,FALSE,female,FUND2
Shanel,Gutmann,64,2.267493,36.634013,TRUE,FALSE,male,FUND1
Kellen,Wilderman,29,1.249247,38.134641,TRUE,FALSE,female,FUND1
Edwin,Goyette,43,3.163022,37.656961,TRUE,TRUE,female,FUND3
Salvatore,Rosenbaum,46,-1.266496,37.306086,TRUE,TRUE,male,FUND1
Alyce,Blanda,69,0.825845,36.644367,FALSE,TRUE,male,FUND1
Oleta,Schoen,54,1.257163,37.382881,TRUE,FALSE,female,FUND2
Terrell,Hoppe,61,2.920846,38.35522,FALSE,FALSE,male,FUND1
Ophelia,Ziemann,70,0.936265,38.247677,TRUE,TRUE,male,FUND1
Annie,Ledner,73,-1.085532,36.761851,FALSE,TRUE,female,FUND2
Kenyon,Daugherty,77,-0.468848,36.32682,TRUE,FALSE,female,FUND1
Annabel,Fadel,24,-1.356337,37.333769,TRUE,FALSE,male,FUND1
Rashad,Haley,56,0.192387,36.922258,FALSE,FALSE,female,FUND1
Libbie,Wilkinson,55,3.191878,38.083807,TRUE,FALSE,female,FUND3
Kole,O'Conner,46,0.311528,36.801282,TRUE,TRUE,male,FUND3
Tevin,Mitchell,70,-0.650174,37.25144,TRUE,FALSE,female,FUND3
Reynold,Padberg,23,2.321886,37.059438,TRUE,TRUE,male,FUND1
Arno,Zieme,70,2.85795,36.819942,FALSE,TRUE,male,FUND2
Christ,Frami-Daniel,39,1.887216,37.919904,FALSE,FALSE,female,FUND2
Mariane,Hayes,52,2.182456,37.148328,TRUE,TRUE,male,FUND1
Margarette,Becker,80,-0.998265,36.380855,TRUE,TRUE,female,FUND2
Abe,Johns,36,0.567433,38.143687,FALSE,FALSE,male,FUND3
Casimer,Heathcote,67,-0.39115,36.666478,FALSE,FALSE,female,FUND1
Mckenna,Franecki,80,1.256888,38.161002,FALSE,TRUE,female,FUND3
Drew,Altenwerth,75,1.312301,36.497622,TRUE,TRUE,male,FUND3
Merle,Jakubowski,72,-0.640273,37.141056,TRUE,TRUE,female,FUND2
Tracy,Hayes,70,2.023299,38.115769,TRUE,TRUE,female,FUND3
Arvel,Keebler,51,0.330699,36.527761,FALSE,FALSE,female,FUND3
Kailee,Stanton,27,2.254311,38.403386,FALSE,TRUE,female,FUND3
Reece,Bayer,75,-0.004852,36.684205,FALSE,FALSE,female,FUND1
Jermey,Kilback,66,0.309987,36.172027,TRUE,FALSE,male,FUND1
Elva,Leuschke,33,0.047943,37.86686,TRUE,TRUE,female,FUND2
Ralph,Dooley,48,0.123341,37.895193,TRUE,TRUE,female,FUND2
Felix,Cartwright,21,1.722792,37.138102,TRUE,TRUE,male,FUND3
Floy,Dooley,23,2.790013,36.422416,TRUE,TRUE,female,FUND1
John,Rath,54,-0.481359,37.344462,TRUE,TRUE,male,FUND2
Hallie,Trantow,78,1.459963,37.678051,TRUE,FALSE,female,FUND3
Michelle,Kautzer,58,0.741541,37.653311,TRUE,TRUE,female,FUND3
Virginie,Keebler-Herman,78,-0.52684,36.392808,TRUE,TRUE,female,FUND1
Aleen,Bechtelar,76,1.921493,37.621637,TRUE,FALSE,male,FUND3
Bernice,Champlin,71,0.410318,36.392415,TRUE,FALSE,female,FUND1
Gavin,Reichel,46,1.782065,36.25284,FALSE,TRUE,male,FUND3
Patricia,Cronin,54,1.221681,36.529876,FALSE,FALSE,male,FUND3
Breanne,Rosenbaum,73,1.411195,37.078499,FALSE,FALSE,male,FUND1
Lavern,Nolan,41,2.957859,36.17732,FALSE,TRUE,female,FUND1
Glenda,Senger,32,-1.408077,36.485133,FALSE,TRUE,male,FUND3
Gabriella,Weissnat,49,-1.080856,36.185124,TRUE,TRUE,female,FUND3
Pansy,Romaguera,41,0.159331,36.536162,TRUE,FALSE,male,FUND2
Bonnie,O'Keefe,29,-0.91804,37.511399,FALSE,FALSE,female,FUND1
Darby,Schuster,49,3.144158,38.130054,FALSE,FALSE,female,FUND3
Colten,Rogahn,32,1.567864,37.986105,TRUE,TRUE,female,FUND1
Pablo,Rolfson-Kreiger,30,2.596712,37.003044,TRUE,FALSE,male,FUND3
Ana,Green,53,0.789162,37.105683,TRUE,FALSE,male,FUND2
Burdette,Rutherford,75,-1.260248,36.475311,FALSE,FALSE,female,FUND2
Francisco,Blanda,69,0.926301,37.47975,FALSE,FALSE,female,FUND2
Leanne,Heathcote,35,-1.41325,36.982955,TRUE,TRUE,female,FUND3
Adelbert,Boyer,48,-0.383201,37.248743,TRUE,FALSE,female,FUND2
Nathaniel,Hayes,63,0.803686,37.478995,FALSE,FALSE,female,FUND1
Angus,Muller,25,0.772604,38.204993,TRUE,TRUE,male,FUND3
Marcia,Rosenbaum-Wuckert,43,3.248234,37.776468,TRUE,FALSE,female,FUND3
Isac,Leuschke,75,2.070424,37.802021,FALSE,TRUE,female,FUND1
Rhoda,Breitenberg,28,1.093942,37.928646,FALSE,FALSE,male,FUND2
Frederique,Paucek,65,0.000792,37.907595,FALSE,TRUE,male,FUND2
Elissa,Gutkowski,32,1.308412,36.838925,FALSE,TRUE,male,FUND3
Leone,Parisian,72,1.279545,37.985749,TRUE,FALSE,female,FUND1
Theresa,Wolff,29,0.734402,36.220809,FALSE,TRUE,female,FUND1
Cassidy,Emard,36,2.965513,37.767319,TRUE,FALSE,female,FUND2
Brody,Daugherty,31,3.085255,37.308017,FALSE,TRUE,female,FUND2
Dashawn,Kassulke,48,0.694758,37.439228,FALSE,TRUE,female,FUND1
Burdette,Kassulke,68,-0.241892,37.839068,FALSE,TRUE,male,FUND3
Paula,Ortiz,56,0.84153,37.762255,FALSE,FALSE,female,FUND3
Demond,Schroeder,25,-0.233565,37.41676,TRUE,TRUE,male,FUND2
Clemens,Howell,23,0.298966,37.362521,TRUE,TRUE,male,FUND2
Skyla,Dicki,59,-0.846222,36.334246,FALSE,TRUE,female,FUND1
Opal,Anderson-Roob,64,-0.492442,36.455575,TRUE,TRUE,male,FUND1
Maynard,Renner,69,3.142187,38.405206,FALSE,TRUE,male,FUND2
Demarcus,Bergstrom,40,0.327237,37.665484,FALSE,FALSE,male,FUND1
Clifton,Maggio,26,2.784287,37.462127,FALSE,FALSE,male,FUND2
Jake,Howell,58,1.879588,37.829973,TRUE,TRUE,female,FUND1
Luis,Keebler,36,2.886445,36.45003,TRUE,FALSE,male,FUND2
Jaylen,Wiza,48,0.161924,38.139814,TRUE,FALSE,female,FUND3
Maribel,Leuschke,42,2.641964,36.297104,TRUE,FALSE,female,FUND1
Warren,Keebler,67,2.399317,37.419749,FALSE,TRUE,female,FUND3
Shyann,Marks,80,2.428242,38.052756,FALSE,FALSE,female,FUND3
Berneice,Dare,67,-0.965168,37.780697,TRUE,FALSE,male,FUND1
Marc,Kihn,80,0.038492,36.42242,TRUE,FALSE,female,FUND2
Therese,Hagenes,49,1.397488,36.509108,FALSE,TRUE,female,FUND2
Gordon,Quigley-Stehr,40,2.381436,37.284545,FALSE,TRUE,male,FUND3
Esmeralda,Klein,52,-0.531905,36.177501,TRUE,TRUE,female,FUND2
Albert,Pollich,52,2.001081,38.226068,TRUE,FALSE,female,FUND3
Virginia,Johns,36,3.154923,36.481675,TRUE,FALSE,female,FUND1
Ivah,Mohr,33,2.497647,37.832895,FALSE,TRUE,male,FUND2
Deon,Romaguera,27,-0.721032,37.426291,FALSE,TRUE,male,FUND2
Junius,Runolfsdottir,79,0.593542,37.19377,FALSE,FALSE,female,FUND3
Penelope,Towne,32,1.395988,36.887817,FALSE,FALSE,female,FUND2
Gayle,Hayes,43,-0.627408,37.999705,FALSE,TRUE,male,FUND3
Eloy,Lakin,68,2.143326,36.727355,TRUE,FALSE,female,FUND2
Mercedes,Collins,70,2.058435,36.44724,FALSE,TRUE,male,FUND1
Geraldine,Mayert,66,0.228704,36.214422,TRUE,FALSE,male,FUND1
Lavon,Dickinson,34,-1.589095,37.692061,FALSE,TRUE,male,FUND2
Marianna,Mann,76,-0.550111,37.404877,FALSE,FALSE,male,FUND3
Turner,Schulist,77,-0.947565,38.383085,TRUE,TRUE,male,FUND1
Alyson,Blanda,33,-1.323566,38.238093,FALSE,TRUE,male,FUND1
Keshaun,Kovacek,45,1.463329,38.387928,TRUE,TRUE,female,FUND3
Joshuah,Ferry,41,-1.453974,37.379497,FALSE,FALSE,male,FUND2
Modesta,Schamberger,58,-0.975977,36.21839,FALSE,TRUE,female,FUND2
Quinten,Torp,57,1.59037,36.289808,TRUE,TRUE,female,FUND2
Rowena,Fadel,68,-1.330307,38.413721,FALSE,FALSE,male,FUND2
Jace,Rice,24,-0.350097,36.339054,TRUE,FALSE,male,FUND3
Kim,Kris,37,1.349789,37.204878,FALSE,FALSE,male,FUND3
Levi,Abshire,63,2.130116,36.412807,TRUE,FALSE,male,FUND2
Mia,Rice,29,0.240107,37.734209,FALSE,TRUE,female,FUND3
Izabella,Champlin,35,0.343347,36.626907,FALSE,TRUE,male,FUND3
Marielle,Russel,76,0.820516,38.066036,TRUE,FALSE,male,FUND1
Carmel,Bins,59,1.230493,37.352773,TRUE,TRUE,male,FUND2
Ruth,Waelchi,55,3.178909,38.323162,FALSE,TRUE,female,FUND2
Elaina,Towne,64,1.136941,37.557795,TRUE,FALSE,male,FUND1
Mireya,Price,31,2.217988,36.407588,TRUE,FALSE,male,FUND1
Lemuel,Schneider,47,-1.238281,37.763016,TRUE,TRUE,male,FUND2
Zelma,Krajcik,31,1.777192,38.047958,TRUE,FALSE,female,FUND2
Brady,Labadie,65,0.034645,36.872447,FALSE,FALSE,male,FUND2
Willow,Tillman,36,0.521433,37.429845,TRUE,FALSE,female,FUND3
Karley,Kshlerin,38,-1.328111,36.988737,TRUE,FALSE,female,FUND2
Eileen,Hessel,74,1.586623,37.775894,FALSE,FALSE,male,FUND3
Lucio,Kulas,43,-0.58425,36.164924,FALSE,FALSE,female,FUND3
Marina,Hahn,54,-1.044744,37.332529,TRUE,TRUE,female,FUND3
Richard,Dickens,35,2.580364,38.0738,TRUE,TRUE,female,FUND1
Alverta,Conn,76,-0.71613,37.212143,TRUE,FALSE,female,FUND3
Alayna,Boehm,38,-0.241145,36.690303,TRUE,TRUE,male,FUND2
Rogelio,Ferry,29,1.154231,36.685958,FALSE,FALSE,female,FUND1
Robbie,Douglas,20,0.193027,38.396842,TRUE,FALSE,male,FUND1
Adelia,Friesen,45,2.586641,38.148379,TRUE,FALSE,male,FUND1
Bulah,Veum,23,0.527739,37.329137,TRUE,TRUE,female,FUND1
Kaleigh,MacGyver,78,2.439081,37.96844,FALSE,TRUE,male,FUND1
Opal,Bashirian,23,1.202373,36.179888,TRUE,TRUE,female,FUND2
May,Bosco,68,-1.317175,36.89543,TRUE,FALSE,female,FUND2
Cathy,Murphy,54,2.276123,37.799437,TRUE,TRUE,male,FUND2
Oren,Larson,55,1.774279,38.366491,FALSE,TRUE,male,FUND1
Edd,Nader,41,1.927635,37.173191,FALSE,FALSE,female,FUND3
Lisa,Harvey,39,2.70155,37.092078,TRUE,FALSE,male,FUND1
Lucinda,Bahringer,79,0.591963,37.588481,TRUE,FALSE,female,FUND1
Orland,Feest,20,0.50186,37.852429,FALSE,TRUE,male,FUND2
Madyson,Watsica,56,2.368626,36.85369,FALSE,TRUE,male,FUND1
Opal,Schmitt,25,-0.701969,36.570354,TRUE,TRUE,male,FUND3
Ciara,O'Reilly,30,3.237523,37.753042,TRUE,FALSE,female,FUND2
Deon,Friesen,80,1.111997,36.161302,TRUE,TRUE,male,FUND2
Alanis,Lueilwitz-Yost,51,0.637524,36.314581,FALSE,FALSE,female,FUND2
Eleazar,Reilly,68,-0.539061,36.292672,TRUE,FALSE,male,FUND3
Jared,Hagenes,62,1.567816,37.202921,TRUE,FALSE,female,FUND1
Wilmer,Hagenes,28,-1.098182,37.035554,TRUE,TRUE,female,FUND3
Maymie,Pfannerstill,58,2.535686,37.934855,FALSE,TRUE,female,FUND2
Teresa,Kuhic,70,0.186563,38.396482,FALSE,FALSE,male,FUND2
Abdiel,Hermann,47,2.148696,37.489744,TRUE,FALSE,male,FUND3
Landen,Kiehn,40,-0.944017,36.432282,FALSE,TRUE,male,FUND2
Aliza,Abbott,51,2.402195,37.648791,FALSE,TRUE,female,FUND3
Abdiel,Kuphal,67,1.803985,36.71302,TRUE,FALSE,female,FUND3
Anastacio,McCullough,64,0.137408,37.98988,TRUE,TRUE,male,FUND1
Darlene,Farrell,55,-0.475385,37.741193,FALSE,TRUE,male,FUND3
Esther,Durgan,36,1.304506,36.829315,FALSE,TRUE,female,FUND3
Merl,Pfeffer,77,2.589709,37.456727,FALSE,FALSE,female,FUND1
Tremayne,Renner,77,0.528151,37.413762,FALSE,TRUE,female,FUND1
Pamela,Morar,57,-0.42367,37.032027,TRUE,FALSE,male,FUND3
Winona,Beahan,59,-0.719816,37.265034,FALSE,FALSE,male,FUND2
Katherine,Hagenes,63,-0.183691,38.392275,TRUE,TRUE,female,FUND1
Graham,Moore,57,-1.419439,38.281208,TRUE,TRUE,male,FUND1
Christop,Jacobi,59,0.733051,37.680112,TRUE,TRUE,male,FUND1
Evans,Schoen-Kassulke,55,0.118467,36.647025,FALSE,TRUE,female,FUND1
Parker,Lehner,69,-0.944245,36.370802,FALSE,TRUE,male,FUND3
Mya,Medhurst,77,0.368213,37.914574,FALSE,TRUE,male,FUND3
Janessa,Barton-Goodwin,63,-0.424228,37.550341,FALSE,TRUE,female,FUND3
Heaven,Gerlach,57,1.917148,36.462113,TRUE,TRUE,female,FUND2
Jaquelin,Lueilwitz,33,-0.855487,36.47908,FALSE,FALSE,female,FUND3
Marquise,Runolfsson,78,-0.167142,37.179134,FALSE,FALSE,female,FUND3
